"date","open","high","low","close","volume","adjClose","symbol"
"2013-02-13T00:00:00.000Z",35.42,35.57,35.15,35.27,4859800,33.25,"ABBV"
"2013-02-14T00:00:00.000Z",35.05,36.73,35.01,36.57,7570100,34.47,"ABBV"
"2013-02-15T00:00:00.000Z",36.93,37.81,36.93,37.58,13296300,35.42,"ABBV"
"2013-02-19T00:00:00.000Z",37.54,38.33,37.11,38.19,8292700,36,"ABBV"
"2013-02-20T00:00:00.000Z",38.16,39.13,37.61,38.61,8096400,36.39,"ABBV"
"2013-02-21T00:00:00.000Z",38.49,39.03,38.19,38.78,7260900,36.55,"ABBV"
"2013-02-22T00:00:00.000Z",38.79,38.85,38.14,38.46,4490400,36.25,"ABBV"
"2013-02-25T00:00:00.000Z",38.54,38.61,37.37,37.37,4665600,35.22,"ABBV"
"2013-02-26T00:00:00.000Z",37.6,37.6,36.96,37.09,4463000,34.96,"ABBV"
"2013-02-27T00:00:00.000Z",36.97,36.98,36.4,36.73,12238400,34.62,"ABBV"
"2013-02-28T00:00:00.000Z",36.66,37.14,36.5,36.92,10321000,34.8,"ABBV"
"2013-03-01T00:00:00.000Z",36.8,38.07,36.55,37.81,8929400,35.64,"ABBV"
"2013-03-04T00:00:00.000Z",37.53,38.25,37.53,38.24,5420800,36.04,"ABBV"
"2013-03-05T00:00:00.000Z",38.45,38.57,37.29,37.51,6650400,35.36,"ABBV"
"2013-03-06T00:00:00.000Z",37.56,37.86,37.37,37.74,5489500,35.57,"ABBV"
"2013-03-07T00:00:00.000Z",37.65,38.01,37.44,37.49,4442500,35.34,"ABBV"
"2013-03-08T00:00:00.000Z",37.64,37.65,37.16,37.34,4114500,35.2,"ABBV"
"2013-03-11T00:00:00.000Z",37.25,38.15,37.08,37.67,4614400,35.51,"ABBV"
"2013-03-12T00:00:00.000Z",37.7,38.3,37.05,37.17,6523900,35.04,"ABBV"
"2013-03-13T00:00:00.000Z",37.2,37.59,37.04,37.17,3710600,35.04,"ABBV"
"2013-03-14T00:00:00.000Z",37.43,37.59,36.86,37.56,9859700,35.4,"ABBV"
"2013-03-15T00:00:00.000Z",37.44,38.54,37.28,38.5,12208300,36.29,"ABBV"
"2013-03-18T00:00:00.000Z",38.05,38.49,37.99,38.16,5178700,35.97,"ABBV"
"2013-03-19T00:00:00.000Z",38.25,38.4,37.84,38.36,5108400,36.16,"ABBV"
"2013-03-20T00:00:00.000Z",38.5,39.19,38.41,39.06,7072900,36.82,"ABBV"
"2013-03-21T00:00:00.000Z",38.82,38.97,38.48,38.49,4736100,36.28,"ABBV"
"2013-03-22T00:00:00.000Z",38.57,38.97,38.3,38.97,3323400,36.73,"ABBV"
"2013-03-25T00:00:00.000Z",39.12,39.52,38.93,39.32,6065000,37.06,"ABBV"
"2013-03-26T00:00:00.000Z",39.57,40.52,39.57,40.21,7249500,37.9,"ABBV"
"2013-03-27T00:00:00.000Z",40.22,40.29,39.66,40.15,4274800,37.85,"ABBV"
"2013-03-28T00:00:00.000Z",40.26,40.8,39.78,40.78,7263400,38.44,"ABBV"
"2013-04-01T00:00:00.000Z",39.96,41.14,39.96,41.12,5740000,38.76,"ABBV"
"2013-04-02T00:00:00.000Z",41.22,41.22,40.52,40.71,5510700,38.37,"ABBV"
"2013-04-03T00:00:00.000Z",40.75,41.45,40.35,40.57,4122100,38.24,"ABBV"
"2013-04-04T00:00:00.000Z",40.77,41.78,40.62,41.6,20687600,39.21,"ABBV"
"2013-04-05T00:00:00.000Z",41.31,41.5,41.09,41.31,14089800,38.94,"ABBV"
"2013-04-08T00:00:00.000Z",41.27,41.87,41.07,41.77,16449200,39.37,"ABBV"
"2013-04-09T00:00:00.000Z",41.96,43.56,41.8,42.55,8673900,40.11,"ABBV"
"2013-04-10T00:00:00.000Z",42.65,43.77,42.5,43.62,7809200,41.12,"ABBV"
"2013-04-11T00:00:00.000Z",43.42,43.71,43.11,43.2,6494100,41.1,"ABBV"
"2013-04-12T00:00:00.000Z",42.97,43.29,42.62,43.09,4199800,40.99,"ABBV"
"2013-04-15T00:00:00.000Z",42.87,43.03,41.41,41.44,7152500,39.42,"ABBV"
"2013-04-16T00:00:00.000Z",41.67,42.53,41.13,42.45,6998000,40.38,"ABBV"
"2013-04-17T00:00:00.000Z",42.14,42.43,41.42,42.24,5046200,40.18,"ABBV"
"2013-04-18T00:00:00.000Z",42.37,42.64,41.89,42.32,5009000,40.26,"ABBV"
"2013-04-19T00:00:00.000Z",42.51,42.58,42.2,42.39,6493200,40.33,"ABBV"
"2013-04-22T00:00:00.000Z",43,44.83,42.88,44.2,8531300,42.05,"ABBV"
"2013-04-23T00:00:00.000Z",44.61,46.32,44.4,45.14,9378100,42.94,"ABBV"
"2013-04-24T00:00:00.000Z",45.14,45.34,43.94,44.32,5541300,42.16,"ABBV"
"2013-04-25T00:00:00.000Z",44.75,44.79,43.76,44.24,5236900,42.09,"ABBV"
"2013-04-26T00:00:00.000Z",44.95,46.31,44.75,45.84,10096800,43.61,"ABBV"
"2013-04-29T00:00:00.000Z",45.83,45.93,45.05,45.23,6024700,43.03,"ABBV"
"2013-04-30T00:00:00.000Z",45.05,46.23,45.01,46.05,6798600,43.81,"ABBV"
"2013-05-01T00:00:00.000Z",45.74,46.09,45.55,45.55,6398100,43.33,"ABBV"
"2013-05-02T00:00:00.000Z",45.68,45.68,43.86,43.99,9649400,41.85,"ABBV"
"2013-05-03T00:00:00.000Z",44.31,44.77,43.83,44.68,4641200,42.5,"ABBV"
"2013-05-06T00:00:00.000Z",44.95,44.95,44.15,44.59,4085700,42.42,"ABBV"
"2013-05-07T00:00:00.000Z",44.5,45,44.42,44.91,3745600,42.72,"ABBV"
"2013-05-08T00:00:00.000Z",45.01,45.05,43.39,43.49,6973200,41.37,"ABBV"
"2013-05-09T00:00:00.000Z",43.34,44.45,43.25,44.24,5046900,42.09,"ABBV"
"2013-05-10T00:00:00.000Z",44.21,45.01,44.2,45.01,4455800,42.82,"ABBV"
"2013-05-13T00:00:00.000Z",44.79,44.79,44.17,44.54,3738400,42.37,"ABBV"
"2013-05-14T00:00:00.000Z",44.09,45.52,44.09,45.35,5760300,43.14,"ABBV"
"2013-05-15T00:00:00.000Z",45.72,46.93,45.48,46.03,6702500,43.79,"ABBV"
"2013-05-16T00:00:00.000Z",46.06,46.9,46.01,46.21,4605300,43.96,"ABBV"
"2013-05-17T00:00:00.000Z",46.03,47.34,45.85,47.17,5244800,44.87,"ABBV"
"2013-05-20T00:00:00.000Z",47.12,47.14,46.07,46.26,3537800,44.01,"ABBV"
"2013-05-21T00:00:00.000Z",46.19,46.96,46.17,46.54,4708800,44.27,"ABBV"
"2013-05-22T00:00:00.000Z",46.46,48,45.85,46.76,5203500,44.48,"ABBV"
"2013-05-23T00:00:00.000Z",46.12,46.95,46.02,46.59,3306200,44.32,"ABBV"
"2013-05-24T00:00:00.000Z",46.25,46.48,45.31,45.44,4511700,43.23,"ABBV"
"2013-05-28T00:00:00.000Z",45.89,46.04,44.7,45.39,6181800,43.18,"ABBV"
"2013-05-29T00:00:00.000Z",44.89,45.18,43.79,43.88,6908400,41.74,"ABBV"
"2013-05-30T00:00:00.000Z",44.07,45.12,44.07,44.55,4852200,42.38,"ABBV"
"2013-05-31T00:00:00.000Z",44.27,44.69,42.68,42.69,9308800,40.61,"ABBV"
"2013-06-03T00:00:00.000Z",42.88,43.58,42.75,43.36,7176800,41.25,"ABBV"
"2013-06-04T00:00:00.000Z",43.42,44.47,43.38,43.63,4528400,41.51,"ABBV"
"2013-06-05T00:00:00.000Z",43.49,43.9,42.69,43.04,4801300,40.94,"ABBV"
"2013-06-06T00:00:00.000Z",43.22,43.57,42.65,43.5,4261300,41.38,"ABBV"
"2013-06-07T00:00:00.000Z",43.72,44.27,43.5,44,5463200,41.86,"ABBV"
"2013-06-10T00:00:00.000Z",44.33,44.33,43.22,43.92,4702700,41.78,"ABBV"
"2013-06-11T00:00:00.000Z",43.31,44.05,43.05,43.59,3574800,41.47,"ABBV"
"2013-06-12T00:00:00.000Z",43.91,44,42.72,42.77,3742600,40.69,"ABBV"
"2013-06-13T00:00:00.000Z",42.42,43.2,40.1,43.15,6096500,41.05,"ABBV"
"2013-06-14T00:00:00.000Z",42.98,43.5,42.5,43.21,4078500,41.11,"ABBV"
"2013-06-17T00:00:00.000Z",43.4,43.5,42.68,43.01,3457700,40.92,"ABBV"
"2013-06-18T00:00:00.000Z",42.97,43.56,42.63,43.54,3644900,41.42,"ABBV"
"2013-06-19T00:00:00.000Z",43.56,43.83,43.01,43.04,3663300,40.94,"ABBV"
"2013-06-20T00:00:00.000Z",42.65,42.78,40.91,41.06,7474900,39.06,"ABBV"
"2013-06-21T00:00:00.000Z",41.66,42.71,41.2,42.62,9825700,40.55,"ABBV"
"2013-06-24T00:00:00.000Z",42.07,42.4,41.32,41.89,6042400,39.85,"ABBV"
"2013-06-25T00:00:00.000Z",42.15,42.77,41.61,42.63,4686900,40.55,"ABBV"
"2013-06-26T00:00:00.000Z",43.1,43.61,43.03,43.38,4733700,41.27,"ABBV"
"2013-06-27T00:00:00.000Z",43.56,43.98,42.74,43.13,5163900,41.03,"ABBV"
"2013-06-28T00:00:00.000Z",42.53,42.97,41.32,41.34,10753100,39.33,"ABBV"
"2013-07-01T00:00:00.000Z",41.4,41.93,41.07,41.61,4588200,39.58,"ABBV"
"2013-07-02T00:00:00.000Z",41.58,42.57,41.58,42.21,4365900,40.16,"ABBV"
"2013-07-03T00:00:00.000Z",41.88,42.31,41.61,42.23,2417500,40.17,"ABBV"
"2013-07-05T00:00:00.000Z",42.45,42.83,42.31,42.72,2743700,40.64,"ABBV"
"2013-07-08T00:00:00.000Z",42.9,43.69,42.82,43.68,3978300,41.55,"ABBV"
